Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
1641	All Data	3a16f9257531e13f692f477e88e02be6	Stu_01e9ed96aaeb8b7ada0c8c6eb78ca8a7	a58f55740a0001dc7479e107ea660e4d	7/17/18 0:16	America/New_York	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/17/18 0:10	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-17 00:16:16.738 UTC	2018-07-17 00:16:16.742 UTC
1653	All Data	ab5453024315ebe3f711afaa991ca09f	Stu_01e9ed96aaeb8b7ada0c8c6eb78ca8a7	a58f55740a0001dc7479e107ea660e4d	7/17/18 0:44	America/New_York	22.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/17/18 0:10	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-17 00:44:30.70 UTC	2018-07-17 00:44:30.97 UTC
1654	All Data	15fe31f97e903d6a3c32af93b4fc0df6	Stu_01e9ed96aaeb8b7ada0c8c6eb78ca8a7	a58f55740a0001dc7479e107ea660e4d	7/17/18 0:44	America/New_York	22.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/17/18 0:10					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-17 00:44:30.96 UTC	
1655	All Data	a72712d591635a0185b08be78baa018c	Stu_01e9ed96aaeb8b7ada0c8c6eb78ca8a7	a58f55740a0001dc7479e107ea660e4d	7/17/18 0:44	America/New_York	22.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/17/18 0:10					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-17 00:44:30.94 UTC	
1656	All Data	ee945b0d56aafbe47657c4083a98876d	Stu_01e9ed96aaeb8b7ada0c8c6eb78ca8a7	a58f55740a0001dc7479e107ea660e4d	7/17/18 0:44	America/New_York	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/17/18 0:10	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-17 00:44:31.215 UTC	2018-07-17 00:44:31.224 UTC
1753	All Data	f7f1de7bc332ad415d1e9ddf4b68e7c6	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 16:59	America/New_York	49.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/19/18 16:49	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~p		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-19 16:59:33.898 UTC	2018-07-19 16:59:33.960 UTC
1754	All Data	668e4b7900768fc54ddc040cb4d82bfa	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 16:59	America/New_York	49.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/19/18 16:49					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-19 16:59:33.952 UTC	
1755	All Data	5e70561fb561fea88272170ff18f61df	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 16:59	America/New_York	49.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/19/18 16:49					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-19 16:59:33.955 UTC	
1756	All Data	ba276cd04d858f34b47eb6a333eb3ec4	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 16:59	America/New_York	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/19/18 16:49	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-19 16:59:35.958 UTC	2018-07-19 16:59:35.986 UTC
1757	All Data	02497d78e2d084631c6268f5db67fc16	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 17:01	America/New_York	118	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	4	7/19/18 16:49	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		p		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-19 17:01:33.739 UTC	2018-07-19 17:01:33.824 UTC
1758	All Data	9c7621004731693e5e0446221bd59dd7	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 17:02	America/New_York	15.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	4	7/19/18 16:49	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-19 17:02:19.164 UTC	2018-07-19 17:02:19.212 UTC
1759	All Data	9f973c7636d2cbf5d93e368c690928bb	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 17:02	America/New_York	15.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	4	7/19/18 16:49					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-19 17:02:19.208 UTC	
1760	All Data	1e727ff48f6359e5bfef924a0049e468	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 17:02	America/New_York	15.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	4	7/19/18 16:49					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-19 17:02:19.205 UTC	
1761	All Data	a6fa09504602c1311acb5c8a618a168d	Stu_0291a43e7b88821e01b21f5376a4b3f3	b0df100b0a0001dc16530f314a3751d9	7/19/18 17:02	America/New_York	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	4	7/19/18 16:49	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-19 17:02:21.249 UTC	2018-07-19 17:02:21.263 UTC
1967	All Data	40c181204722acd1f1197e440fe347d0	Stu_03beffc6cfaf2825485ccb3e2715e4e4	765de6fd0a0001dc3f1725b7202896aa	7/7/18 23:10	America/New_York	47	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/7/18 22:46	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~p		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-07 23:10:04.14 UTC	2018-07-07 23:10:04.102 UTC
1968	All Data	5724fc3756ff31f5a226ce9d4cf8f022	Stu_03beffc6cfaf2825485ccb3e2715e4e4	765de6fd0a0001dc3f1725b7202896aa	7/7/18 23:10	America/New_York	47	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/7/18 22:46					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-07 23:10:04.85 UTC	
1969	All Data	e2fed7c7c003615dab7bf2466abecada	Stu_03beffc6cfaf2825485ccb3e2715e4e4	765de6fd0a0001dc3f1725b7202896aa	7/7/18 23:10	America/New_York	47	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/7/18 22:46					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-07 23:10:04.91 UTC	
1970	All Data	6c41b5b24a37ac3422ef81c3ebd7065b	Stu_03beffc6cfaf2825485ccb3e2715e4e4	765de6fd0a0001dc3f1725b7202896aa	7/7/18 23:10	America/New_York	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/7/18 22:46	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-07 23:10:06.517 UTC	2018-07-07 23:10:06.547 UTC
1971	All Data	68b9da996ca5fb8fd0074e7bc6be1474	Stu_03beffc6cfaf2825485ccb3e2715e4e4	765de6fd0a0001dc3f1725b7202896aa	7/7/18 23:11	America/New_York	18.75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/7/18 22:46	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-07 23:11:21.974 UTC	2018-07-07 23:11:22.73 UTC
1972	All Data	d0f063eea20a958fc93d2058772bac97	Stu_03beffc6cfaf2825485ccb3e2715e4e4	765de6fd0a0001dc3f1725b7202896aa	7/7/18 23:11	America/New_York	18.75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/7/18 22:46	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-07 23:11:21.911 UTC	2018-07-07 23:11:22.4 UTC
1973	All Data	c34eb6282a809d99b4fd712402303a53	Stu_03beffc6cfaf2825485ccb3e2715e4e4	765de6fd0a0001dc3f1725b7202896aa	7/7/18 23:11	America/New_York	18.75	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/7/18 22:46					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-07 23:11:21.995 UTC	
1974	All Data	220e95ea011aeba99abaafa1d2c35ea9	Stu_03beffc6cfaf2825485ccb3e2715e4e4	765de6fd0a0001dc3f1725b7202896aa	7/7/18 23:11	America/New_York	18.75	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/7/18 22:46					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-07 23:11:21.992 UTC	
2299	All Data	6f7e8dcf35451b7db503afd55a088010	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:23	America/New_York	21.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	done ButtonPressed	1	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-13 13:23:09.75 UTC	2018-07-13 13:23:09.539 UTC
2300	All Data	d9afc602a686b26edda1e250cd2c19f6	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:23	America/New_York	21.5	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	undefined undefined	1	0	HINT	doneBtn	hint																							ButtonPressed	PreviousFocus	hint request		"Try applying simplification to the subexpression<p style=""margin: 0;"">q | ~q</p>"		1	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-13 13:23:09.799 UTC	2018-07-13 13:23:09.824 UTC
2301	All Data	92f7ae33526ab1e7b8fded92aebd604d	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:23	America/New_York	4	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	undefined undefined	2	0	HINT	hint	hintBtn																							ButtonPressed	PreviousFocus	hint request		"Try applying simplification to the subexpression<p style=""margin: 0;"">q | ~q</p>"		1	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-13 13:23:13.364 UTC	2018-07-13 13:23:13.460 UTC
2302	All Data	cbd7dc2d1ce004a984affda2531bb88f	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:23	America/New_York	9.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~(p &q) & (~p | q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-13 13:23:42.177 UTC	2018-07-13 13:23:42.573 UTC
2303	All Data	2e334c42afe3710fe3474c0a6d6acab9	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:23	America/New_York	9.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:23:42.551 UTC	
2304	All Data	5a0f80f39de5ec636b91ba1dd24947a6	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:23	America/New_York	9.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:23:42.530 UTC	
2305	All Data	4db85e6d01242d094fbb077a785d332b	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:24	America/New_York	7	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		(~p | ~q) & (~p | q)		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-13 13:24:03.74 UTC	2018-07-13 13:24:03.388 UTC
2306	All Data	a1848e663d682611b8de5e0e99a92526	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:24	America/New_York	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:24:03.339 UTC	
2307	All Data	6648830079a4c8596df4262d2e367656	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:24	America/New_York	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:24:03.358 UTC	
2308	All Data	b05254218c595041ca8385c45c05c87a	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:24	America/New_York	4	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	undefined undefined	3	0	HINT	hint																								ButtonPressed		hint request		"Try applying distributivity to the subexpression<p style=""margin: 0;"">(~p | ~q) & (~p | q)</p>"		1	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-13 13:24:07.906 UTC	2018-07-13 13:24:08.321 UTC
2309	All Data	9a4996648357cdb5160a5c9d026a39fb	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:25	America/New_York	104	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	submit_btn3 ButtonPressed	1	1	CORRECT	ans_table_c3																								UpdateTextField		(~p & ~p) | (~p & q) | (~q & ~p) | (~q & q)		Good move				none	none	Single-KC		KC132		Carnegie Mellon University	csdmpf18						-1	2018-07-13 13:25:51.663 UTC	2018-07-13 13:25:52.158 UTC
2310	All Data	92a8f5d894c0a659919cab73c44b010d	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:25	America/New_York	0.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					ans_table_c3																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:25:52.75 UTC	
2311	All Data	90c83016de1dba459d30cf6b4fb9c12b	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:25	America/New_York	0.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					group4																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:25:52.135 UTC	
2312	All Data	514973e293377960ac08fc8a3b999992	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:26	America/New_York	13	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	submit_btn4 ButtonPressed	1	1	CORRECT	ans_table_c4																								UpdateTextField		(~p & q) | (~q & ~p)		Good move				none	none	Single-KC		KC100		Carnegie Mellon University	csdmpf18						-1	2018-07-13 13:26:31.299 UTC	2018-07-13 13:26:31.628 UTC
2313	All Data	972f79359fbf587a8cb69cf580ada15a	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:26	America/New_York	13	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					group5																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:26:31.611 UTC	
2314	All Data	f52f959a332aea4dca209ed508bf6a54	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:26	America/New_York	13	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					ans_table_c4																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:26:31.597 UTC	
2315	All Data	0ec6e4beedad80cdd2118a2430e7ac7a	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:26	America/New_York	24	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	undefined undefined	4	0	HINT	hint																								ButtonPressed		hint request		"Try applying distributivity to the subexpression<p style=""margin: 0;"">~p & q | ~q & ~p</p>"		1	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-13 13:26:55.765 UTC	2018-07-13 13:26:55.948 UTC
2316	All Data	9aec4f2778fe033feaf92629167618cc	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:28	America/New_York	21.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40	submit_btn5 ButtonPressed	1	1	CORRECT	ans_table_c5																								UpdateTextField		(~p | ~q) & (~p | ~p) & (q | ~q) & (q| ~p)		Good move				none	none	Single-KC		KC331		Carnegie Mellon University	csdmpf18						-1	2018-07-13 13:28:00.199 UTC	2018-07-13 13:28:00.493 UTC
2317	All Data	aff19cccc627eeba86c345b28984e59b	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:28	America/New_York	21.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/13/18 12:40					group6																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:28:00.459 UTC	
